ID,Label
http://www.wikidata.org/entity/Q1217802,Strait-Jacket
http://www.wikidata.org/entity/Q1218481,"Bright Lights, Big City"
http://www.wikidata.org/entity/Q1218637,Draquila – L'Italia che trema
http://www.wikidata.org/entity/Q1219626,The Unintentional Kidnapping of Mrs. Elfriede Ott
http://www.wikidata.org/entity/Q12208610,The Butterfly's Dream
http://www.wikidata.org/entity/Q12228489,Omar & Salma 3
http://www.wikidata.org/entity/Q1225068,Into the Arms of Strangers: Stories of the Kindertransport
http://www.wikidata.org/entity/Q1225134,There's No Business Like Show Business
http://www.wikidata.org/entity/Q1229069,"Remember Me, My Love"
http://www.wikidata.org/entity/Q1229424,She's Out of Control
http://www.wikidata.org/entity/Q12299903,Kick'n Rush
http://www.wikidata.org/entity/Q12302400,One-Hand Clapping
http://www.wikidata.org/entity/Q12303309,Bertram & Co
http://www.wikidata.org/entity/Q12311077,Father of Four - In Japanese Mode
http://www.wikidata.org/entity/Q1232098,Django 2
http://www.wikidata.org/entity/Q12322474,Room 205
http://www.wikidata.org/entity/Q12330696,"Above the Street, Below the Water"
http://www.wikidata.org/entity/Q12336072,Joystick Nation – Generation Hip Hop
http://www.wikidata.org/entity/Q12336171,Nothing's all Bad
http://www.wikidata.org/entity/Q12343734,At World's End
http://www.wikidata.org/entity/Q12344188,Winnie & Karina - The Movie
http://www.wikidata.org/entity/Q1235550,W.E.
http://www.wikidata.org/entity/Q12387051,11.6
http://www.wikidata.org/entity/Q1242222,Don's Plum
http://www.wikidata.org/entity/Q1243009,Friday the 13th Part 3
http://www.wikidata.org/entity/Q1243013,Friday the 13th Part III
http://www.wikidata.org/entity/Q1243019,Friday the 13th: The Final Chapter
http://www.wikidata.org/entity/Q1245864,Mifune's Last Song
http://www.wikidata.org/entity/Q1249706,I've Loved You So Long
http://www.wikidata.org/entity/Q125058,Henry: Portrait of a Serial Killer
http://www.wikidata.org/entity/Q1250780,Mr. Nice
http://www.wikidata.org/entity/Q1252069,Håkan Bråkan & Josef
http://www.wikidata.org/entity/Q1253872,Dr. Dolittle 3
http://www.wikidata.org/entity/Q1254094,The Story of Dr. Wassell
http://www.wikidata.org/entity/Q1254108,Dr. T & the Women
http://www.wikidata.org/entity/Q1256208,Rare Exports: A Christmas Tale
http://www.wikidata.org/entity/Q1257043,3 Deewarein
http://www.wikidata.org/entity/Q1257182,"Mon père, ma mère, mes frères et mes sœurs…"
http://www.wikidata.org/entity/Q1257599,But I'm a Cheerleader
http://www.wikidata.org/entity/Q1261757,Up!
http://www.wikidata.org/entity/Q1262427,7 Days to Live
http://www.wikidata.org/entity/Q1262450,"Sorry, Wrong Number"
http://www.wikidata.org/entity/Q1262452,Jaane Tu... Ya Jaane Na
